track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_viral
6az5WAcx20hzYkvSDOkj7n,Extraño - Versión Acústica,Miranda!,37,232672,0,0.731,0.567,7,-6.862,1,0.0376,0.779,2.51e-06,0.0726,0.818,118.001,4,0
3yPQrLnNIthn4I5wQ51X26,Distortion Sleep,Soilwork,55,225933,0,0.368,0.949,2,-6.178,1,0.141,7.76e-05,0.00429,0.0341,0.347,160.27,4,0
0Cro1lolgliyLKxGptK6RZ,Proibida Pra Mim,Zeca Baleiro,46,195000,0,0.65,0.361,7,-10.614,1,0.0328,0.722,0.0,0.097,0.54,132.839,4,0
6kZfjIUmJqQAosGKyOcOIk,"相愛很難 - 電影""男人四十""歌曲",Jacky Cheung;Anita Mui,52,223253,0,0.495,0.559,0,-8.888,1,0.047,0.613,0.0,0.141,0.322,134.508,4,0
5vOVMNYDam6F6jtemqnNX2,The Girl From Ipanema,Antônio Carlos Jobim;Frank Sinatra,0,200360,0,0.541,0.321,5,-14.418,1,0.0329,0.714,0.00345,0.101,0.549,133.537,4,0
5zqJlEJcn0EfnvAScH8swK,All You Need Is Love,The Beatles,53,226666,0,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4,0
769FKNYCb8aXyg5bYVAE7u,Berrylands Rd.,Yiruma,46,223000,0,0.435,0.0519,1,-21.756,1,0.0452,0.982,0.937,0.102,0.035,127.001,3,0
0s3DYFA62sx5dUfPPRucOR,Are You Lonesome Tonight?,Elvis Presley,49,186506,0,0.428,0.201,0,-12.399,1,0.044,0.917,0.000436,0.116,0.187,88.752,4,0
40L8OVaEpyF7KTRWTNvJGY,"Rudolph, The Red Nosed Reindeer",The Platters,0,112960,0,0.576,0.682,3,-4.212,1,0.0369,0.726,0.0,0.236,0.919,145.274,4,0
1ZncGj6fmxAvJka0i86ONx,La Tóxica,Mariah Angeliq,0,171280,1,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,0
2lLM66gVTrcgJHU4zOZJ64,Tojo - Remaster 2005,Hoodoo Gurus,32,201240,0,0.259,0.828,0,-3.894,1,0.0756,0.0101,1.82e-06,0.147,0.713,168.123,4,0
6nvbYcbL79UQ5VFKE0aeeq,In The Name Of Love - Recorded At Spotify Studios NYC,Kari Jobe,2,205738,0,0.675,0.375,6,-8.985,1,0.0452,0.542,2.5e-06,0.0951,0.187,134.023,4,0
3qrdLVOClRU4yPkcXZ7c5u,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana;Tanishk-Vayu,72,132158,0,0.701,0.638,6,-3.711,1,0.302,0.492,0.0,0.153,0.813,177.867,4,1
4Bf8V74IfPyObOehyJveKy,Between Walls of Glass,Mord'a'Stigmata,16,523351,0,0.248,0.534,6,-8.27,1,0.0523,0.0438,0.633,0.119,0.0357,113.97,4,0
0YwbtJsL5CMCnOJUxVJimu,無眠,Sodagreen,50,226453,0,0.46,0.29,11,-10.357,1,0.0318,0.904,0.0,0.103,0.371,143.899,4,0
1AnHrytA5dLlTpioOamUiG,Zero e Um,Dead Fish,40,129000,0,0.414,0.986,10,-2.777,0,0.129,0.00194,1.08e-06,0.376,0.273,106.016,4,0
6ZahaGPhyiXTi1pLEtGM6e,Sweet Little Lies,bülow,62,175066,1,0.648,0.727,0,-3.791,1,0.142,0.229,0.0,0.17,0.689,160.024,4,0
1T8IRUJBga0JXioJZvxjBR,Deutschland,Rammstein,60,322339,0,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,0
6YOOCjjIb0pBZXbJjYgUlP,Dancing With A Stranger,Sara Farell,43,188735,0,0.595,0.18,9,-11.391,1,0.0298,0.89,0.0,0.113,0.261,79.922,3,0
3OMIYDXn48Zbb29wRZzgsM,Der Baumgart Marsch - Made in Colonia,Lorenz Büffel,35,203285,0,0.422,0.93,7,-3.521,1,0.35,0.0163,0.0,0.251,0.636,133.179,3,0
1VXPKfgMIAn95PFK4TlyDD,La Fortaleza,Francisca Valenzuela,39,235800,0,0.737,0.684,4,-4.357,0,0.044,0.0161,0.00215,0.114,0.402,104.016,4,0
1xddmaN7Ivc2SQ940oBskZ,Heavenly Side,ILLENIUM;Matt Maeson,51,240000,0,0.442,0.748,2,-5.632,1,0.0538,0.0129,0.0,0.0917,0.191,134.176,4,0
4yf6kr6pFc26AzMkIoSs8A,Circle The Wagons,Darkthrone,21,166826,0,0.217,0.936,9,-4.072,1,0.0734,0.0442,0.00813,0.308,0.333,73.833,4,0
06mcgnr3eJ8cF8ed0WfdPA,Southy Love,Peruzzi;Fireboy DML,53,210048,1,0.848,0.875,10,-5.018,0,0.0702,0.174,0.00709,0.0741,0.431,113.035,4,0
0NTTfLoedCixGKsVjN2mRx,Loudest Stereo,Anal Cunt,13,176413,0,0.227,0.995,4,-5.943,0,0.222,0.000342,0.0248,0.247,0.0383,186.073,4,0
3UzG9lnmUswPscvRfVmHcv,Acenda o farol,Tim Maia,0,192026,0,0.574,0.883,9,-6.686,0,0.136,0.0606,0.0,0.0524,0.692,123.095,4,0
1t055EdeL1r5DfORFy0UXX,Circle Of Life - Remastered,Elton John,57,293268,0,0.27,0.612,10,-6.101,1,0.0336,0.174,0.205,0.119,0.116,160.417,4,0
7fY8qVujvm5lZBrt5Y1sIJ,Khayaal,Arijit Anand;Ankita Barwad,56,149749,0,0.702,0.326,1,-11.575,1,0.0313,0.731,0.000287,0.146,0.556,110.022,4,0
4U3Oavt5yvwIOy6lTTiBIU,Big Boys Don't Cry - Original Mix,The Prophet,41,233370,0,0.516,0.964,6,-4.21,0,0.0736,0.00109,0.518,0.188,0.195,181.061,4,0
3vPUCrcr6J25qlFOCPjZWS,Kallt regn som faller,Lars Winnerbäck,38,193234,0,0.439,0.689,7,-6.592,1,0.034,0.0524,0.0,0.136,0.641,134.182,4,0
1kBYtTpdLEb7dkry8HYFJ3,Stars,Einherjer,17,332213,0,0.47,0.869,2,-8.245,1,0.0376,5.15e-05,0.0914,0.0801,0.448,144.471,4,0
7ltz6HMfuFZH67aBeYEtsO,Esperando Aviões,Doce Encontro,41,228440,0,0.644,0.553,0,-6.756,1,0.0271,0.778,1.19e-06,0.106,0.551,126.058,4,0
4g4VMpPM8CJAL38LeXl97p,Tum Jo Aaye (Reprise),Pritam;Rahat Fateh Ali Khan,47,267513,0,0.49,0.819,9,-4.239,1,0.0884,0.328,0.0,0.288,0.803,83.274,4,0
1YxJ0LwE6HQM8COctgjZVo,Guaya Guaya,Don Omar,0,194013,0,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,0
53ZlW7K2N8TBFonJLLruLw,Elohim,Hillsong Worship,44,269546,0,0.349,0.242,3,-9.713,1,0.028,0.763,1.12e-06,0.218,0.0749,134.114,4,0
3vVRfT1O4KbAAhHTmzc5Sc,Es könnte schöner sein - Live,Faber,41,249560,0,0.531,0.794,4,-9.402,0,0.0608,0.206,0.0393,0.983,0.59,92.44,4,0
34HzaozRuzF3BSjsMrBqIs,E o Meu Peito Mais Aberto Que o Mar da Bahia,Vanguart,41,289560,0,0.299,0.663,7,-7.279,1,0.0409,0.0288,0.0,0.48,0.427,127.249,4,0
7nnWIPM5hwE3DaUBkvOIpy,Drive,Incubus,75,232453,0,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4,1
20uDfvpjbtEFz4AeC9O7AQ,"The Sick, The Dying… And The Dead!",Megadeth,2,304053,0,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4,0
4iaAPRycdaqdtKukfa34ve,With Or Without You,Viva La Panda;Next to Neon,40,194934,0,0.673,0.713,3,-7.04,1,0.0423,0.0927,0.000197,0.141,0.169,119.992,4,0
3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,Melanie Martinez,75,205680,1,0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753,4,1
1G3kwVs3JHqN5UPiFXcAID,Moth To A Flame (feat. The Weeknd) - Adriatique Remix,Swedish House Mafia;Adriatique;The Weeknd,59,389956,0,0.663,0.817,0,-7.793,0,0.0332,0.000118,0.37,0.0683,0.113,120.013,4,0
1NPvaOBF5y6HxKDOEAbUp7,get u the moon,poofi.,41,162192,0,0.75,0.158,6,-24.285,0,0.337,0.964,0.922,0.223,0.507,97.567,4,0
0DqtrUrETNaLhUNfUjrltF,Cabaré,Chicão dos Teclados,39,111595,0,0.727,0.821,5,-8.491,1,0.04,0.305,0.0,0.798,0.963,168.047,4,0
4ZbIwC19U5soz0akMfbUqD,Living Dead Girl,Rob Zombie,2,201400,0,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,0
7MYwLsNvA6e9xCFuWY24qo,Dancin (feat. Luvli) - Patrick Hagenaar Colour Code Remix,Aaron Smith;Luvli;Patrick Hagenaar,21,266666,0,0.626,0.856,5,-4.634,0,0.0678,0.0299,0.0145,0.648,0.386,126.047,4,0
4i3xoVyj8Ws3wJllgOHSTI,Hey Siri,salem ilese,0,140000,0,0.633,0.372,2,-11.809,1,0.0413,0.534,0.0,0.13,0.362,97.951,4,0
6Qq8lIoV6gHc77GSjacOHP,Er hat ein knallrotes Gummiboot,AA Apres-Ski!,29,208946,0,0.779,0.98,4,-4.86,1,0.0429,0.166,0.0,0.338,0.891,129.996,4,0
23ZMKlQGiMebjuPWEcf7UP,One Millionth Happy Customer,The Cassandra Complex,20,379733,0,0.497,0.691,5,-13.981,0,0.0321,0.0086,0.00611,0.0843,0.0956,120.505,4,0
1T6928Jai5vaFUIP7XhXhS,No Worries,Simon Webbe,58,209586,0,0.602,0.893,0,-5.113,1,0.0327,0.0938,0.00474,0.348,0.845,91.296,4,0
3BIigRWvCUldxIeQkzSEMa,Llama Drama,Jobii,39,127900,0,0.487,0.682,0,-6.373,0,0.075,0.369,0.566,0.134,0.446,173.985,3,0
4j8eSVaX2p102JkNGTFusi,School,Vybz Kartel,21,153242,0,0.585,0.757,8,-2.869,0,0.402,0.363,0.0,0.0649,0.969,193.67,4,0
7C8NhwOrNbsqi9YcF2rstE,Jag mår illa,Magnus Uggla,42,246626,0,0.699,0.783,3,-10.002,1,0.0502,0.217,0.0,0.164,0.656,128.122,4,0
3FUCuf498nFHJXFYR1V9Bd,三原色,YOASOBI,64,224066,0,0.443,0.893,5,-3.496,0,0.154,0.128,0.0,0.328,0.826,127.999,4,0
5SmuxMLo0LJzOAp0SvqoA9,Dreamland is Falling Dawn,arai tasuku,20,110000,0,0.682,0.722,0,-9.216,1,0.0472,0.381,0.933,0.158,0.207,131.926,4,0
3HPPcZ9oK7yGmy5vn7OMLC,Hammer,Dirtyphonics;Sullivan King,51,197333,0,0.486,0.878,0,-3.068,1,0.151,1.52e-05,0.533,0.124,0.205,180.008,4,0
4Wk8q8GQ5NquENUcvzcCJA,Coffe Cup Spots,Breakfast For Brunch,24,130369,0,0.44,0.351,5,-17.708,0,0.0768,0.826,0.939,0.12,0.147,79.937,4,0
4yT5usLhavd4mzP14LSiPU,I'll Never Fall In Love Again,Elvis Presley,56,224680,0,0.295,0.374,2,-11.457,1,0.0293,0.836,0.385,0.137,0.293,145.302,3,0
41gUDddcY9nBBuazuG20eD,Only a Fool,Galantis;Ship Wrek;Pink Sweat$,0,166687,0,0.729,0.619,5,-6.155,0,0.0346,0.0451,0.0,0.0953,0.623,123.061,4,0
1MLSapqfstkBKQHYThLere,Private Affair - 2004 Remaster,The Saints,27,125026,0,0.255,0.955,4,-4.835,1,0.0946,3.55e-05,0.828,0.398,0.748,188.441,4,0
2cWXl5L4cL4dY88oU1qjnU,Wasteland - Dj Thera 2022 Remix,Dj Thera,24,255600,0,0.419,0.951,1,-5.33,1,0.0407,0.00156,0.888,0.109,0.173,149.981,3,0
1XigMhsDWjz3GlY3tVIFhS,Black Mirror,Robert Hood,7,338426,0,0.725,0.538,8,-13.905,1,0.0342,0.501,0.594,0.106,0.372,108.013,3,0
7i8l9o6EtdeTnD1id65IxF,The Combine,The Acacia Strain,25,122160,1,0.622,0.92,10,-4.745,1,0.0815,0.0117,2.37e-05,0.36,0.49,112.109,3,0
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott;ROSALÍA;Lil Baby,68,244873,1,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,4,0
43IXaq37yKxPHHFYLIx5iU,Space Continuum,Alphaxone,7,356065,0,0.145,0.276,5,-19.913,0,0.0409,0.304,0.915,0.223,0.0335,76.794,4,0
7is7eKcjZJ9YHHFEEEc8KB,I Put A Spell On You,Nina Simone,0,156266,0,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,0
4SLWJ2ff0RHSJOSp2MPIHH,Rafta Rafta,Atif Aslam,58,203750,0,0.647,0.792,11,-5.103,0,0.0372,0.389,1.65e-05,0.147,0.499,96.073,4,0
083NgQVgEwEpXrpnz2nr5z,Pirate Baby Shark,Pinkfong,52,93195,0,0.751,0.87,7,-3.582,1,0.0796,0.409,4.42e-05,0.315,0.941,115.032,4,0
280zqg7gblMTRU1Hc5VxpY,"""Loneliness Of Evening""",Santino Fontana;Laura Osnes,29,113400,0,0.389,0.373,3,-6.627,1,0.0317,0.907,0.00041,0.334,0.272,93.327,4,0
6J4oLY2GEwOsUgEd50IpKy,Baarish Ka Asar,Twin Strings,59,245500,0,0.59,0.63,9,-6.735,1,0.0279,0.469,1.02e-05,0.15,0.227,119.962,4,0
54tHbuVRyr4HwyEvpBdi4k,Pierre,Stephen Lynch,23,121080,0,0.391,0.384,9,-12.102,0,0.931,0.812,0.0,0.756,0.241,170.27,3,0
59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,80,313573,1,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,4,1
2VvTMIXG760UiG9OSiFt9j,Real Estate,Adam Melchor,60,216000,0,0.493,0.284,2,-12.815,1,0.0309,0.953,0.00739,0.151,0.199,79.959,4,0
1SqYuY5S4sRHcccnjckhhm,Hunting Grounds,Hans Zimmer;Adam Lukas;James Everingham,26,244494,0,0.111,0.284,2,-15.98,1,0.038,0.396,0.95,0.0726,0.0787,180.118,3,0
52C6LHzXagtDAfa7N9EGST,Jingle Bells,Brian Culbertson,0,251506,0,0.664,0.744,0,-8.318,1,0.0543,0.284,0.858,0.937,0.463,95.138,4,0
77I8biel8soo1I8zqiDNRP,走れ!Bicycle,Nogizaka46,24,222266,0,0.516,0.944,2,-2.793,1,0.0672,0.0724,0.0,0.245,0.597,165.044,4,0
7EjatvVN2Y2GjpvKSyWJR4,Alvida,Pritam;KK,54,338586,0,0.287,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,4,0
2vCWLIZ7wdJ71KNmpfZWAQ,La Timotea,Joan Sebastian,44,140718,0,0.728,0.5,10,-9.436,1,0.0534,0.76,0.0,0.0379,0.938,94.078,4,0
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,79,218013,0,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,1
5PSJKA91GvoI3CRmlUBLyE,Musclehead,Napalm Death,12,50226,0,0.254,0.928,1,-7.543,1,0.0768,1.43e-06,0.966,0.2,0.454,106.79,4,0
7MbfpPG4oVcnyIulMKBkCK,Ojos De Video Tape,Charly García,0,217853,0,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4,0
7eFHtwwiE2T4YAoUw7bItr,Assobio Sombrio - Remix,DJ PATRICK ZS;MC Caja,44,156479,1,0.76,0.571,4,-3.074,1,0.0409,0.234,0.0,0.116,0.212,130.129,4,0
6ESRaxcp7REupnmyNYnJw0,Chicago House Scene - Freaky Mix Silk Extended Edit,"Fast Eddie;Steve ""Silk"" Hurley",6,290145,0,0.961,0.877,11,-5.38,0,0.151,0.00166,1.54e-05,0.275,0.365,117.507,4,0
2olkWk6OjJvsQ9DHb7Qv3u,Ennittum,Libin Scaria,17,203538,0,0.459,0.172,11,-13.136,0,0.0427,0.806,0.0,0.108,0.306,127.395,5,0
1fxoKxiNKMaHoR561zHi19,Прощание с новогодней елкой,Oleg Pogudin,1,254320,0,0.389,0.105,0,-13.362,0,0.0465,0.931,0.0,0.122,0.27,149.111,3,0
1hzG75FpGksAvkeSg6SDj6,你給我聽好,Eason Chan,50,288400,0,0.429,0.356,7,-11.524,1,0.0362,0.891,0.0,0.115,0.431,96.798,4,0
6Hx9gLuAKkOfoZoL79OSI1,Let Me Love You - Marshmello Remix,DJ Snake;Marshmello;Justin Bieber,56,180013,0,0.66,0.814,8,-3.179,1,0.0382,0.0183,0.0,0.139,0.248,120.005,4,0
6XipzjrsT6p1zVKzrNHpNx,Red Dressed - Ben Böhmer Remix,Worakls;Ben Böhmer;Eivør,40,358587,0,0.588,0.492,9,-9.111,0,0.0931,0.000573,0.726,0.256,0.328,123.991,4,0
24Jh5ZcRVUQCFnWVO1j8DY,Eu Vou Vencer,Gerson Rufino,48,311750,0,0.605,0.828,0,-4.932,1,0.0403,0.278,0.0,0.38,0.555,149.947,4,0
1H8lL6KK0auSsErQb0V83H,X Offender - Private Stock Single Version / Remastered,Blondie,21,193706,0,0.32,0.783,4,-6.834,1,0.059,0.0088,0.000484,0.165,0.852,154.123,4,0
1hBdAohS9PQAmIOGe98SbL,Two Letters,Bayside,34,245946,0,0.424,0.96,7,-4.13,0,0.14,0.00101,0.0,0.0935,0.412,165.046,4,0
6IYrkhrJZlDUcUpz0sl21d,World Outside Your Window - Studio,Hillsong Young & Free,36,298764,0,0.414,0.639,9,-6.234,1,0.0305,0.0684,0.0,0.102,0.347,136.789,4,0
1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),Dead Or Alive,76,195146,0,0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,4,1
2ftKsLTGZDgFw5BuBL2ixy,Falling In Love,Phil Wickham,37,285586,0,0.321,0.123,5,-14.226,1,0.0354,0.918,8.49e-06,0.0934,0.192,146.611,4,0
5erkBzi1uzfVzRotIEDevu,My Paradise,Jamie Jones,59,211029,0,0.749,0.74,10,-8.528,0,0.0313,0.0005,0.154,0.112,0.887,128.012,4,0
6CEXs4A3QhmQ4LLBXl096K,Adorador por Excelência,Nani Azevedo,50,333546,0,0.376,0.364,9,-10.742,1,0.0347,0.817,0.0,0.794,0.389,179.995,4,0
1r5O1Q66t0THBMKChJLyOS,I Feel It - Paul Woolford Extended Remix,Leftwing : Kody;Paul Woolford,30,369189,0,0.673,0.885,6,-7.007,1,0.0327,0.000975,0.807,0.0845,0.549,125.984,4,0
37qR4gabbE17D48m0aerCq,Heroes Arising,Hyjacked,56,270967,0,0.552,0.967,11,-2.01,0,0.0607,0.0207,2.2e-05,0.355,0.451,155.022,4,0
6VaZ84jVkpCXUf5IFXcW2K,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Robert Bockholt: Jesu Joy of Men's Desiring",Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,0,204666,0,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,0
3DqMNZ8U8j5Fpk6OzPUjjj,Zwischen allen Stühlen,Lacrimosa,25,256799,0,0.587,0.65,2,-8.891,0,0.0296,0.00118,0.223,0.137,0.358,120.013,4,0
0E1MMx1sGNutWgkNpgDRml,Corazón Guerrero,Willie Colón,27,472506,0,0.467,0.483,2,-10.804,0,0.0482,0.748,0.013,0.0369,0.723,95.889,4,0
7i06j7x2UzGnURlzGV37WL,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,5,192477,1,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,0
52BLAD9ywTCjpAFZHXJFLJ,Kentucky,The Louvin Brothers,0,159893,0,0.491,0.379,9,-8.686,1,0.0334,0.515,0.0,0.345,0.61,177.08,4,0
6zXyPzGp9AjpbrOYMQ1sc9,Perfect Stranger,Hogland;Mark Klaver,55,150000,0,0.605,0.649,5,-5.794,1,0.151,0.0253,0.0,0.136,0.547,126.029,4,0
6yb0QZdAhqirrsrsN35WTz,"Modulierendes Präludium, K.deest",Wolfgang Amadeus Mozart;Erik Smith,1,98000,0,0.278,0.145,9,-29.531,0,0.0394,0.807,0.004,0.271,0.61,90.405,4,0
1Kg1pUYOa3mYdQG9zi7SjV,Prohibidox,Feid,7,166253,0,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,0
2Zj30DnM86JYR91PAlHyRW,First Rain in Spring,BigRicePiano,47,176982,0,0.407,0.0605,11,-24.98,0,0.0361,0.978,0.719,0.279,0.328,56.605,3,0
605FZvNjey90GecOzwChB9,Killer Haseena,Tulsi Kumar;Arjun Kanungo;Vayu;Diksha C,56,160380,0,0.615,0.785,1,-6.151,0,0.0402,0.00244,0.0,0.16,0.376,96.946,4,0
2MEkSPRGkN6rTJ8cMNqbnk,"Como Nunca Amei Ninguém - Live From Olimpo,Rio De Janeiro,Brazil/2002",Exaltasamba,38,235133,0,0.477,0.755,0,-8.496,1,0.0377,0.599,5.31e-06,0.761,0.669,147.796,4,0
3cz6xsRlGrajBGplo0WcpJ,Ven a Mi Casa Esta Navidad,Luis Aguile,28,285773,0,0.503,0.483,0,-6.693,0,0.0349,0.95,0.0324,0.146,0.375,86.037,4,0
0X5nCsCCqboEL7AbvyxGuS,Himno de Mi Corazón - Acústico en Vivo,El Bordo,41,222960,0,0.554,0.702,7,-10.33,1,0.0304,0.17,5.73e-05,0.986,0.359,103.984,4,0
6SwLbGkrXDW8DzYGhqhxGD,1979,Deru,36,291146,0,0.299,0.128,5,-16.762,1,0.0367,0.949,0.876,0.118,0.0369,139.45,4,0
3qUDe886N8w7vTWYDLY7X3,Casinha branca,Fábio Jr.,42,231813,0,0.578,0.757,5,-6.481,1,0.0344,0.575,0.0,0.154,0.652,123.944,4,0
6VDdsnE5y6OYV9UTyvv8p6,Vía Láctea,Juanes,0,213186,0,0.671,0.575,7,-8.998,1,0.0575,0.0046,0.000217,0.123,0.647,160.976,4,0
2woOC3CRkSj2Mac0mazL7b,孤獨患者(國),Eason Chan,41,273466,0,0.348,0.497,8,-6.496,1,0.0328,0.783,0.0,0.0643,0.207,136.309,4,0
4HAAeaaufqcx91HCLEIYHt,Obsesión,Alfredo De Angelis;Juan Carlos Godoy,23,197520,0,0.717,0.353,3,-6.821,0,0.1,0.861,0.0146,0.141,0.789,114.961,4,0
20SGd8qUkKOBwoJ8LNUT0y,Georgia on My Mind,Floyd Cramer,12,226106,0,0.32,0.127,7,-13.535,1,0.0298,0.86,0.815,0.113,0.217,181.143,3,0
7q6WQDxck4kIeoACgtV2Gs,Take Me,Wänderlost;MEDEIA,55,136800,0,0.593,0.683,6,-7.616,0,0.0285,0.0431,0.122,0.247,0.303,100.024,4,0
5bNeopFRcJDHsdKwfLr3rV,Afternoon,Anxious,31,231513,0,0.234,0.99,4,-5.627,1,0.0825,2.53e-05,0.213,0.343,0.21,92.245,4,0
0vR2rIVORmgeKiGIgNT0fV,By Your Side (feat. Tom Grennan),Calvin Harris;Tom Grennan,74,189671,0,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,4,1
7nTy3uP0gaUjQsPaRT5Xf9,abc - The Wild Remix,GAYLE;The Wild,0,182903,0,0.693,0.874,1,-3.923,0,0.0693,0.034,8.33e-06,0.289,0.647,123.979,5,0
3JeByA3x9clmj4LmwwVJe0,Sordidez,Riff,22,322693,0,0.37,0.631,9,-12.23,1,0.0919,0.168,0.169,0.104,0.506,182.032,4,0
3nxiy8C130o1rYuUCPb9qc,Christmas In My Heart,Sarah Connor,0,288440,0,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,0
3pcVsf6ibPqtCuHyJHfJpg,紅玫瑰(國),Eason Chan,46,239973,0,0.425,0.583,9,-6.971,0,0.04,0.744,0.000689,0.116,0.345,128.05,4,0
0pw2SQhAtP0zblvVFQfr3n,UN DIA (ONE DAY),J Balvin;Dua Lipa;Bad Bunny;Tainy,7,232146,0,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,4,0
0OtXJQBLb7wPXL2XyN2cFW,Lazarus,Porcupine Tree,53,258586,0,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,4,0
3H5r6FYXFJ47M2QHqOK3n2,T.V. Caliente,Sumo,36,278986,0,0.646,0.458,2,-9.319,1,0.0304,0.00362,0.0,0.239,0.628,101.68,4,0
03UOeGWSA5tOf1PyG7kf6O,Suena El Dembow,Joey Montana;Sebastian Yatra,1,195760,0,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,0
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,80,262533,0,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,1
2jRlS0Dwiwkni1lLrtGj5z,Humba Täterä - Stadion-Mix,Tim Toupet;DJ Padre,28,189026,0,0.764,0.986,1,-2.677,0,0.165,0.165,0.0,0.0951,0.384,127.974,4,0
0tngt6JLxGR62PA5cLPTNH,Schmetterling,Terrorgruppe;Skinhead Black,37,204427,1,0.453,0.959,7,-3.597,1,0.0928,0.0433,0.0,0.398,0.625,186.142,4,0
55yvzYuvJYG2RUEnMK78tr,About A Girl,Nirvana,74,166640,0,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,4,1
4dvRowqJbGcM9LtMnTWYf2,In My Mind,Noyade;Cinnamonrolls,58,181565,0,0.663,0.642,3,-8.107,1,0.0343,0.835,0.101,0.11,0.102,115.006,4,0
0buZaW6BTtH4iVwCkk8llf,Casa,Bernard Adamus,32,205264,0,0.762,0.63,9,-7.401,1,0.243,0.532,0.0,0.0727,0.819,102.23,4,0
63Nv0kF5Pcw887NqMAzT44,Midnight - Mixed,The Breakfastaz,10,292173,0,0.573,0.874,1,-7.135,1,0.0345,0.000146,0.199,0.146,0.648,137.998,4,0
264PIvfCX9wSiYs7wOk3aY,Joy To The World - Remastered 1999,Nat King Cole,0,84986,0,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,0
6DzTcRWP7CANKh7Vbd2mig,Yaaro,Santesh;Amos Paul,29,225333,0,0.801,0.673,7,-4.989,0,0.0657,0.569,0.0,0.101,0.789,90.008,4,0
4V5qbn05Agwhbr7cKxTHxs,Posto dos Cornos,Japãozin,48,138750,1,0.684,0.832,5,-4.44,1,0.0351,0.275,0.0,0.0278,0.96,163.98,4,0
45FE28csfhMjmWQV6REREg,S.E.X - C.G.P (Conant Gardens Posse) Remix,Omar S;L'Renee,34,260047,0,0.914,0.505,6,-10.435,1,0.0516,2.83e-05,0.0773,0.0665,0.964,120.971,4,0
2UUp0OyN2T6eZ2aGctT6tS,A Place Called...,Kevin Bloody Wilson,25,282760,1,0.692,0.643,9,-7.102,1,0.0627,0.549,0.0,0.245,0.8,135.947,4,0
2AAgUikfQ4kTuLEnW5Aqr8,Sao Paulo,Morcheeba,18,268999,0,0.462,0.688,1,-7.369,0,0.0355,0.499,0.0553,0.131,0.387,168.036,4,0
